,UNIT,Dayofweek,Hour,ENTRIESn_hourly
6285,R139,3,4.0,3975.0
6286,R139,3,8.0,1341.0
6287,R139,3,12.0,9070.0
6288,R139,3,14.0,1664.0
6289,R139,3,16.0,14400.0
6290,R139,3,20.0,37900.0
6291,R139,4,0.0,11108.0
6292,R139,4,4.0,7179.0
6293,R139,4,8.0,1389.0
6294,R139,4,9.0,21.0
6295,R139,4,12.0,8281.0
6296,R139,4,16.0,18313.0
6297,R139,4,20.0,34849.0
6298,R139,5,0.0,11990.0
6299,R139,5,4.0,2268.0
6300,R139,5,8.0,537.0
6301,R139,5,12.0,3997.0
6302,R139,5,16.0,10169.0
6303,R139,5,20.0,13168.0
6304,R139,6,0.0,6766.0
6305,R139,6,4.0,3138.0
6306,R139,6,8.0,460.0
6307,R139,6,12.0,3905.0
6308,R139,6,16.0,9024.0
6309,R139,6,20.0,12101.0
6310,R140,0,1.0,1144.0
6311,R140,0,5.0,1235.0
6312,R140,0,9.0,4765.0
6313,R140,0,13.0,7834.0
6314,R140,0,17.0,17168.0
6315,R140,0,21.0,10842.0
6316,R140,1,1.0,2646.0
6317,R140,1,5.0,250.0
6318,R140,1,9.0,3882.0
6319,R140,1,13.0,6559.0
6320,R140,1,14.0,67.0
6321,R140,1,17.0,17650.0
6322,R140,1,21.0,12263.0
6323,R140,2,1.0,1822.0
6324,R140,2,3.0,0.0
6325,R140,2,5.0,246.0
6326,R140,2,9.0,4117.0
6327,R140,2,13.0,7807.0
6328,R140,2,17.0,16313.0
6329,R140,2,21.0,12250.0
6330,R140,3,1.0,2145.0
6331,R140,3,5.0,270.0
6332,R140,3,9.0,4219.0
6333,R140,3,13.0,7930.0
6334,R140,3,15.0,128.0
6335,R140,3,17.0,17327.0
6336,R140,3,21.0,11921.0
6337,R140,4,1.0,2036.0
6338,R140,4,5.0,269.0
6339,R140,4,9.0,4229.0
6340,R140,4,13.0,7767.0
6341,R140,4,17.0,15294.0
6342,R140,4,21.0,7555.0
6343,R140,5,1.0,3182.0
6344,R140,5,5.0,635.0
6345,R140,5,8.0,1.0
6346,R140,5,9.0,1789.0
6347,R140,5,12.0,2.0
6348,R140,5,13.0,3521.0
6349,R140,5,17.0,5122.0
6350,R140,5,18.0,23.0
6351,R140,5,21.0,3001.0
6352,R140,6,1.0,1319.0
6353,R140,6,5.0,403.0
6354,R140,6,7.0,3.0
6355,R140,6,9.0,1359.0
6356,R140,6,13.0,2746.0
6357,R140,6,14.0,3.0
6358,R140,6,17.0,3271.0
6359,R140,6,20.0,9.0
6360,R140,6,21.0,2028.0
6361,R141,0,1.0,5882.0
6362,R141,0,5.0,1987.0
6363,R141,0,7.0,4192.0
6364,R141,0,9.0,37708.0
6365,R141,0,13.0,28064.0
6366,R141,0,14.0,584.0
6367,R141,0,17.0,23145.0
6368,R141,0,21.0,22441.0
6369,R141,1,1.0,5091.0
6370,R141,1,5.0,713.0
6371,R141,1,9.0,42573.0
6372,R141,1,11.0,0.0
6373,R141,1,13.0,22520.0
6374,R141,1,17.0,16967.0
6375,R141,1,21.0,21444.0
6376,R141,2,1.0,11313.0
6377,R141,2,5.0,2939.0
6378,R141,2,9.0,43484.0
6379,R141,2,13.0,25665.0
6380,R141,2,17.0,21168.0
6381,R141,2,21.0,19315.0
6382,R141,3,1.0,5817.0
6383,R141,3,5.0,895.0
6384,R141,3,6.0,276.0
6385,R141,3,9.0,42617.0
6386,R141,3,13.0,24873.0
6387,R141,3,17.0,21049.0
6388,R141,3,21.0,20844.0
6389,R141,4,1.0,7812.0
6390,R141,4,5.0,1077.0
6391,R141,4,9.0,39358.0
6392,R141,4,13.0,25211.0
6393,R141,4,17.0,21627.0
6394,R141,4,21.0,20537.0
6395,R141,5,1.0,7231.0
6396,R141,5,5.0,1304.0
6397,R141,5,9.0,7645.0
6398,R141,5,13.0,16878.0
6399,R141,5,17.0,16771.0
6400,R141,5,21.0,13673.0
6401,R141,6,1.0,7233.0
6402,R141,6,5.0,1535.0
6403,R141,6,9.0,5826.0
6404,R141,6,13.0,16822.0
6405,R141,6,17.0,18100.0
6406,R141,6,21.0,11520.0
6407,R142,0,1.0,8892.0
6408,R142,0,5.0,2210.0
6409,R142,0,7.0,223.0
6410,R142,0,9.0,17225.0
6411,R142,0,13.0,18884.0
6412,R142,0,17.0,24980.0
6413,R142,0,21.0,26572.0
6414,R142,1,1.0,7936.0
6415,R142,1,5.0,1698.0
6416,R142,1,9.0,17571.0
6417,R142,1,13.0,16252.0
6418,R142,1,17.0,23453.0
6419,R142,1,21.0,23637.0
6420,R142,2,1.0,9281.0
6421,R142,2,5.0,1943.0
6422,R142,2,9.0,17677.0
6423,R142,2,13.0,17423.0
6424,R142,2,17.0,22425.0
6425,R142,2,21.0,23781.0
6426,R142,3,1.0,9702.0
6427,R142,3,5.0,2150.0
6428,R142,3,9.0,17186.0
6429,R142,3,13.0,13815.0
6430,R142,3,17.0,19946.0
6431,R142,3,21.0,20419.0
6432,R142,4,1.0,23112.0
6433,R142,4,5.0,3150.0
6434,R142,4,7.0,170.0
6435,R142,4,9.0,15960.0
6436,R142,4,13.0,17582.0
6437,R142,4,17.0,25222.0
6438,R142,4,21.0,23250.0
6439,R142,5,1.0,12938.0
6440,R142,5,5.0,5553.0
6441,R142,5,9.0,4622.0
6442,R142,5,13.0,11306.0
6443,R142,5,17.0,16693.0
6444,R142,5,21.0,14944.0
6445,R142,6,1.0,11704.0
6446,R142,6,5.0,7034.0
6447,R142,6,9.0,3718.0
6448,R142,6,13.0,10401.0
6449,R142,6,17.0,17354.0
6450,R142,6,21.0,15832.0
6451,R143,0,1.0,6009.0
6452,R143,0,5.0,1406.0
6453,R143,0,7.0,158.0
6454,R143,0,9.0,10650.0
6455,R143,0,13.0,15417.0
6456,R143,0,14.0,873.0
6457,R143,0,17.0,20675.0
6458,R143,0,21.0,29572.0
6459,R143,1,1.0,12241.0
6460,R143,1,5.0,710.0
6461,R143,1,7.0,177.0
6462,R143,1,9.0,13963.0
6463,R143,1,13.0,14132.0
6464,R143,1,17.0,24983.0
6465,R143,1,21.0,34302.0
6466,R143,2,1.0,9207.0
6467,R143,2,5.0,824.0
6468,R143,2,9.0,10993.0
6469,R143,2,13.0,15639.0
6470,R143,2,17.0,24864.0
6471,R143,2,21.0,34576.0
6472,R143,3,1.0,9807.0
6473,R143,3,5.0,973.0
6474,R143,3,9.0,10453.0
6475,R143,3,13.0,15954.0
6476,R143,3,17.0,24734.0
6477,R143,3,21.0,33780.0
6478,R143,4,1.0,10478.0
6479,R143,4,5.0,1313.0
6480,R143,4,7.0,473.0
6481,R143,4,9.0,9041.0
6482,R143,4,13.0,15916.0
6483,R143,4,17.0,21506.0
6484,R143,4,21.0,27588.0
6485,R143,5,1.0,14267.0
6486,R143,5,5.0,1696.0
6487,R143,5,9.0,2501.0
6488,R143,5,13.0,6654.0
6489,R143,5,17.0,9520.0
6490,R143,5,21.0,8217.0
6491,R143,6,1.0,6146.0
6492,R143,6,5.0,2070.0
6493,R143,6,9.0,2388.0
6494,R143,6,13.0,7534.0
6495,R143,6,17.0,9341.0
6496,R143,6,21.0,7531.0
6497,R144,0,1.0,4897.0
6498,R144,0,5.0,614.0
6499,R144,0,9.0,24478.0
6500,R144,0,13.0,23473.0
6501,R144,0,17.0,30989.0
6502,R144,0,21.0,27648.0
6503,R144,1,1.0,5378.0
6504,R144,1,5.0,431.0
6505,R144,1,9.0,24617.0
6506,R144,1,13.0,22293.0
6507,R144,1,17.0,29554.0
6508,R144,1,21.0,27660.0
6509,R144,2,1.0,5625.0
6510,R144,2,5.0,427.0
6511,R144,2,9.0,24941.0
6512,R144,2,13.0,22301.0
6513,R144,2,17.0,29503.0
6514,R144,2,21.0,26742.0
6515,R144,3,1.0,5786.0
6516,R144,3,5.0,438.0
6517,R144,3,9.0,23894.0
6518,R144,3,13.0,22091.0
6519,R144,3,17.0,29900.0
6520,R144,3,21.0,28063.0
6521,R144,4,1.0,6246.0
6522,R144,4,5.0,499.0
6523,R144,4,9.0,21803.0
6524,R144,4,13.0,21796.0
6525,R144,4,17.0,30383.0
6526,R144,4,21.0,24548.0
6527,R144,5,1.0,7097.0
6528,R144,5,5.0,682.0
6529,R144,5,9.0,4511.0
6530,R144,5,13.0,12257.0
6531,R144,5,17.0,11315.0
6532,R144,5,21.0,14759.0
6533,R144,6,1.0,6204.0
6534,R144,6,5.0,1034.0
6535,R144,6,9.0,3791.0
6536,R144,6,13.0,12226.0
6537,R144,6,17.0,14024.0
6538,R144,6,21.0,12881.0
6539,R145,0,1.0,1593.0
6540,R145,0,5.0,605.0
6541,R145,0,9.0,8702.0
6542,R145,0,13.0,4326.0
6543,R145,0,17.0,5315.0
6544,R145,0,21.0,3923.0
6545,R145,1,1.0,1439.0
6546,R145,1,5.0,631.0
6547,R145,1,9.0,8007.0
6548,R145,1,13.0,3697.0
6549,R145,1,17.0,4361.0
6550,R145,1,21.0,3564.0
6551,R145,2,1.0,1474.0
6552,R145,2,5.0,635.0
6553,R145,2,9.0,8028.0
6554,R145,2,13.0,3694.0
6555,R145,2,17.0,4301.0
6556,R145,2,21.0,3516.0
6557,R145,3,1.0,1455.0
6558,R145,3,5.0,642.0
6559,R145,3,9.0,8044.0
6560,R145,3,13.0,3652.0
6561,R145,3,17.0,4477.0
6562,R145,3,21.0,3784.0
6563,R145,4,1.0,1684.0
6564,R145,4,5.0,687.0
6565,R145,4,9.0,7653.0
6566,R145,4,13.0,3794.0
6567,R145,4,17.0,4706.0
6568,R145,4,21.0,3840.0
6569,R145,5,1.0,1953.0
6570,R145,5,5.0,582.0
6571,R145,5,9.0,2677.0
6572,R145,5,13.0,2924.0
6573,R145,5,17.0,2668.0
6574,R145,5,21.0,3851.0
6575,R145,6,1.0,1985.0
6576,R145,6,5.0,591.0
6577,R145,6,9.0,1890.0
6578,R145,6,13.0,2294.0
6579,R145,6,17.0,2715.0
6580,R145,6,21.0,2166.0
6581,R146,0,1.0,2294.0
6582,R146,0,5.0,954.0
6583,R146,0,9.0,17025.0
6584,R146,0,13.0,8621.0
6585,R146,0,17.0,10735.0
6586,R146,0,21.0,5779.0
6587,R146,1,1.0,3662.0
6588,R146,1,5.0,806.0
6589,R146,1,9.0,16345.0
6590,R146,1,13.0,7688.0
6591,R146,1,17.0,9459.0
6592,R146,1,21.0,6878.0
6593,R146,2,1.0,2419.0
6594,R146,2,5.0,902.0
6595,R146,2,9.0,13723.0
6596,R146,2,13.0,6081.0
6597,R146,2,17.0,13824.0
6598,R146,2,21.0,6635.0
6599,R146,3,1.0,2070.0
6600,R146,3,5.0,785.0
6601,R146,3,9.0,16667.0
6602,R146,3,13.0,7817.0
6603,R146,3,17.0,9780.0
6604,R146,3,21.0,7076.0
6605,R146,4,1.0,2266.0
6606,R146,4,5.0,839.0
6607,R146,4,9.0,15760.0
6608,R146,4,13.0,5342.0
6609,R146,4,17.0,6723.0
6610,R146,4,21.0,10422.0
6611,R146,5,1.0,5831.0
6612,R146,5,5.0,749.0
6613,R146,5,9.0,4854.0
6614,R146,5,13.0,5580.0
6615,R146,5,17.0,6319.0
6616,R146,5,21.0,4441.0
6617,R146,6,1.0,2466.0
6618,R146,6,5.0,820.0
6619,R146,6,9.0,3711.0
6620,R146,6,13.0,5081.0
6621,R146,6,17.0,6139.0
6622,R146,6,21.0,4483.0
6623,R147,0,1.0,4093.0
6624,R147,0,5.0,1141.0
6625,R147,0,9.0,29069.0
6626,R147,0,13.0,18513.0
6627,R147,0,17.0,9925.0
6628,R147,0,21.0,9478.0
6629,R147,1,1.0,2439.0
6630,R147,1,5.0,6324.0
6631,R147,1,7.0,4005.0
6632,R147,1,9.0,23369.0
6633,R147,1,13.0,17768.0
6634,R147,1,17.0,10707.0
6635,R147,1,21.0,9699.0
6636,R147,2,1.0,4373.0
6637,R147,2,5.0,815.0
6638,R147,2,9.0,26895.0
6639,R147,2,13.0,17100.0
6640,R147,2,17.0,11732.0
6641,R147,2,21.0,9362.0
6642,R147,3,1.0,3227.0
6643,R147,3,5.0,872.0
6644,R147,3,7.0,1491.0
6645,R147,3,9.0,25943.0
6646,R147,3,13.0,16240.0
6647,R147,3,17.0,12077.0
6648,R147,3,21.0,10981.0
6649,R147,4,1.0,3517.0
6650,R147,4,5.0,691.0
6651,R147,4,9.0,20206.0
6652,R147,4,13.0,13225.0
6653,R147,4,17.0,21391.0
6654,R147,4,21.0,12378.0
6655,R147,5,1.0,4441.0
6656,R147,5,5.0,906.0
6657,R147,5,9.0,9084.0
6658,R147,5,13.0,12583.0
6659,R147,5,17.0,11735.0
6660,R147,5,21.0,8938.0
6661,R147,6,1.0,4494.0
6662,R147,6,5.0,1327.0
6663,R147,6,9.0,6747.0
6664,R147,6,13.0,14136.0
6665,R147,6,17.0,13267.0
6666,R147,6,21.0,8821.0
6667,R148,0,1.0,1768.0
6668,R148,0,5.0,523.0
6669,R148,0,6.0,523.0
6670,R148,0,9.0,11733.0
6671,R148,0,13.0,7082.0
6672,R148,0,17.0,5784.0
6673,R148,0,21.0,4350.0
6674,R148,1,1.0,1062.0
6675,R148,1,5.0,398.0
6676,R148,1,9.0,11691.0
6677,R148,1,13.0,7477.0
6678,R148,1,17.0,4959.0
6679,R148,1,21.0,3884.0
6680,R148,2,1.0,1340.0
6681,R148,2,5.0,455.0
6682,R148,2,9.0,11674.0
6683,R148,2,13.0,6469.0
6684,R148,2,14.0,599.0
6685,R148,2,17.0,4335.0
6686,R148,2,21.0,3910.0
6687,R148,3,1.0,1359.0
6688,R148,3,5.0,518.0
6689,R148,3,7.0,839.0
6690,R148,3,9.0,10810.0
6691,R148,3,13.0,6585.0
6692,R148,3,14.0,618.0
6693,R148,3,17.0,3858.0
6694,R148,3,21.0,3445.0
6695,R148,4,1.0,2921.0
6696,R148,4,5.0,476.0
6697,R148,4,9.0,11073.0
6698,R148,4,13.0,6363.0
6699,R148,4,17.0,5280.0
6700,R148,4,21.0,4773.0
6701,R148,5,1.0,1966.0
6702,R148,5,5.0,396.0
6703,R148,5,9.0,3202.0
6704,R148,5,13.0,4813.0
6705,R148,5,17.0,4226.0
6706,R148,5,21.0,4110.0
6707,R148,6,1.0,2587.0
6708,R148,6,5.0,538.0
6709,R148,6,9.0,2568.0
6710,R148,6,13.0,4865.0
6711,R148,6,17.0,5196.0
6712,R148,6,21.0,3829.0
6713,R149,0,1.0,1583.0
6714,R149,0,5.0,547.0
6715,R149,0,9.0,18259.0
6716,R149,0,13.0,10885.0
6717,R149,0,17.0,7159.0
6718,R149,0,21.0,5274.0
6719,R149,1,1.0,2414.0
6720,R149,1,5.0,1851.0
6721,R149,1,9.0,17869.0
6722,R149,1,13.0,9380.0
6723,R149,1,17.0,7189.0
6724,R149,1,21.0,5133.0
6725,R149,2,1.0,1321.0
6726,R149,2,5.0,433.0
6727,R149,2,9.0,17808.0
6728,R149,2,13.0,9559.0
6729,R149,2,17.0,7041.0
6730,R149,2,21.0,5000.0
6731,R149,3,1.0,1413.0
6732,R149,3,5.0,450.0
6733,R149,3,9.0,17871.0
6734,R149,3,13.0,9700.0
6735,R149,3,17.0,5549.0
6736,R149,3,21.0,4599.0
6737,R149,4,1.0,1083.0
6738,R149,4,5.0,3415.0
6739,R149,4,9.0,16916.0
6740,R149,4,13.0,9414.0
6741,R149,4,17.0,7698.0
6742,R149,4,21.0,5541.0
6743,R149,5,1.0,1796.0
6744,R149,5,5.0,344.0
6745,R149,5,9.0,4991.0
6746,R149,5,13.0,7147.0
6747,R149,5,17.0,6256.0
6748,R149,5,21.0,4238.0
6749,R149,6,1.0,1801.0
6750,R149,6,5.0,440.0
6751,R149,6,9.0,4023.0
6752,R149,6,13.0,7436.0
6753,R149,6,17.0,6778.0
6754,R149,6,21.0,4079.0
6755,R150,0,1.0,2374.0
6756,R150,0,5.0,371.0
6757,R150,0,9.0,12489.0
6758,R150,0,13.0,7667.0
6759,R150,0,17.0,6053.0
6760,R150,0,21.0,4838.0
6761,R150,1,1.0,816.0
6762,R150,1,5.0,316.0
6763,R150,1,9.0,11942.0
6764,R150,1,13.0,6447.0
6765,R150,1,17.0,5144.0
6766,R150,1,21.0,4067.0
6767,R150,2,1.0,860.0
6768,R150,2,5.0,320.0
6769,R150,2,9.0,11942.0
6770,R150,2,13.0,6545.0
6771,R150,2,17.0,5077.0
6772,R150,2,21.0,4105.0
6773,R150,3,1.0,834.0
6774,R150,3,5.0,288.0
6775,R150,3,9.0,11758.0
6776,R150,3,13.0,6749.0
6777,R150,3,17.0,5327.0
6778,R150,3,21.0,4374.0
6779,R150,4,1.0,985.0
6780,R150,4,5.0,309.0
6781,R150,4,9.0,11178.0
6782,R150,4,13.0,4681.0
6783,R150,4,17.0,5345.0
6784,R150,4,21.0,5813.0
6785,R150,5,1.0,1104.0
6786,R150,5,5.0,206.0
6787,R150,5,9.0,2635.0
6788,R150,5,13.0,6407.0
6789,R150,5,17.0,4612.0
6790,R150,5,21.0,3310.0
6791,R150,6,1.0,1200.0
6792,R150,6,5.0,300.0
6793,R150,6,9.0,2968.0
6794,R150,6,13.0,5092.0
6795,R150,6,17.0,4083.0
6796,R150,6,21.0,4269.0
6797,R151,0,1.0,9379.0
6798,R151,0,5.0,1740.0
6799,R151,0,8.0,69.0
6800,R151,0,9.0,14919.0
6801,R151,0,13.0,14480.0
6802,R151,0,14.0,446.0
6803,R151,0,17.0,22711.0
6804,R151,0,21.0,26779.0
6805,R151,1,1.0,2182.0
6806,R151,1,5.0,943.0
6807,R151,1,9.0,17658.0
6808,R151,1,13.0,9310.0
6809,R151,1,17.0,13346.0
6810,R151,1,21.0,10465.0
6811,R151,2,1.0,3789.0
6812,R151,2,5.0,1062.0
6813,R151,2,9.0,17539.0
6814,R151,2,13.0,8477.0
6815,R151,2,17.0,13675.0
6816,R151,2,21.0,9794.0
6817,R151,2,23.0,4.0
6818,R151,3,1.0,2811.0
6819,R151,3,5.0,827.0
6820,R151,3,6.0,1.0
6821,R151,3,7.0,346.0
6822,R151,3,9.0,11760.0
6823,R151,3,13.0,9493.0
6824,R151,3,17.0,15573.0
6825,R151,3,21.0,15783.0
6826,R151,4,1.0,2891.0
6827,R151,4,5.0,1854.0
6828,R151,4,9.0,16791.0
6829,R151,4,13.0,8980.0
6830,R151,4,17.0,15924.0
6831,R151,4,21.0,13667.0
6832,R151,5,1.0,4757.0
6833,R151,5,5.0,1317.0
6834,R151,5,9.0,4784.0
6835,R151,5,13.0,7804.0
6836,R151,5,17.0,17902.0
6837,R151,5,21.0,18379.0
6838,R151,6,1.0,7094.0
6839,R151,6,2.0,16.0
6840,R151,6,5.0,6939.0
6841,R151,6,8.0,13.0
6842,R151,6,9.0,4932.0
6843,R151,6,13.0,6802.0
6844,R151,6,17.0,15146.0
6845,R151,6,21.0,24151.0
6846,R152,0,1.0,2924.0
6847,R152,0,5.0,1285.0
6848,R152,0,9.0,25060.0
6849,R152,0,13.0,10108.0
6850,R152,0,17.0,12228.0
6851,R152,0,21.0,8993.0
6852,R152,1,1.0,2490.0
6853,R152,1,5.0,1259.0
6854,R152,1,9.0,24253.0
6855,R152,1,13.0,9546.0
6856,R152,1,17.0,9947.0
6857,R152,1,21.0,7286.0
6858,R152,2,1.0,2549.0
6859,R152,2,5.0,2271.0
6860,R152,2,9.0,22307.0
6861,R152,2,13.0,8981.0
6862,R152,2,17.0,12432.0
6863,R152,2,21.0,7457.0
6864,R152,3,1.0,2634.0
6865,R152,3,5.0,1181.0
6866,R152,3,9.0,23240.0
6867,R152,3,13.0,10606.0
6868,R152,3,17.0,10121.0
6869,R152,3,21.0,7751.0
6870,R152,4,1.0,3829.0
6871,R152,4,5.0,1163.0
6872,R152,4,9.0,22946.0
6873,R152,4,13.0,9135.0
6874,R152,4,17.0,10390.0
6875,R152,4,21.0,7913.0
6876,R152,5,1.0,4275.0
6877,R152,5,5.0,778.0
6878,R152,5,9.0,5775.0
6879,R152,5,13.0,4779.0
6880,R152,5,17.0,5261.0
6881,R152,5,21.0,8605.0
6882,R152,6,1.0,3324.0
6883,R152,6,5.0,985.0
6884,R152,6,9.0,4253.0
6885,R152,6,13.0,6640.0
6886,R152,6,17.0,6745.0
6887,R152,6,21.0,5212.0
6888,R153,0,1.0,4888.0
6889,R153,0,5.0,1166.0
6890,R153,0,7.0,870.0
6891,R153,0,9.0,21784.0
6892,R153,0,13.0,13646.0
6893,R153,0,17.0,13808.0
6894,R153,0,21.0,9957.0
6895,R153,1,1.0,3214.0
6896,R153,1,5.0,846.0
6897,R153,1,9.0,21882.0
6898,R153,1,13.0,11842.0
6899,R153,1,17.0,12788.0
6900,R153,1,21.0,9001.0
6901,R153,2,1.0,3527.0
6902,R153,2,5.0,914.0
6903,R153,2,7.0,597.0
6904,R153,2,9.0,21670.0
6905,R153,2,13.0,12262.0
6906,R153,2,17.0,11812.0
6907,R153,2,21.0,7380.0
6908,R153,3,1.0,4554.0
6909,R153,3,5.0,943.0
6910,R153,3,9.0,21760.0
6911,R153,3,13.0,12692.0
6912,R153,3,14.0,519.0
6913,R153,3,17.0,11787.0
6914,R153,3,21.0,9376.0
6915,R153,4,1.0,3882.0
6916,R153,4,5.0,959.0
6917,R153,4,9.0,20582.0
6918,R153,4,13.0,11686.0
6919,R153,4,17.0,13298.0
6920,R153,4,21.0,9485.0
6921,R153,5,1.0,5351.0
6922,R153,5,5.0,1079.0
6923,R153,5,9.0,5805.0
6924,R153,5,13.0,9294.0
6925,R153,5,17.0,9463.0
6926,R153,5,21.0,7969.0
6927,R153,6,1.0,5029.0
6928,R153,6,5.0,1254.0
6929,R153,6,9.0,4661.0
6930,R153,6,13.0,8634.0
6931,R153,6,17.0,9953.0
6932,R153,6,21.0,6945.0
6933,R154,0,1.0,2027.0
6934,R154,0,5.0,846.0
6935,R154,0,9.0,16793.0
6936,R154,0,13.0,7516.0
6937,R154,0,17.0,7268.0
6938,R154,0,21.0,6495.0
6939,R154,1,1.0,1903.0
6940,R154,1,5.0,773.0
6941,R154,1,9.0,15824.0
6942,R154,1,13.0,6591.0
6943,R154,1,17.0,6845.0
6944,R154,1,21.0,4889.0
6945,R154,2,1.0,1523.0
6946,R154,2,5.0,652.0
6947,R154,2,9.0,16140.0
6948,R154,2,13.0,6177.0
6949,R154,2,17.0,6663.0
6950,R154,2,21.0,5429.0
6951,R154,3,1.0,1569.0
6952,R154,3,5.0,749.0
6953,R154,3,9.0,15950.0
6954,R154,3,13.0,6748.0
6955,R154,3,17.0,6308.0
6956,R154,3,21.0,5511.0
6957,R154,4,1.0,1996.0
6958,R154,4,5.0,735.0
6959,R154,4,9.0,15231.0
6960,R154,4,13.0,6044.0
6961,R154,4,17.0,6803.0
6962,R154,4,21.0,5013.0
6963,R154,5,1.0,3840.0
6964,R154,5,5.0,647.0
6965,R154,5,9.0,5182.0
6966,R154,5,13.0,5531.0
6967,R154,5,17.0,5919.0
6968,R154,5,21.0,3908.0
6969,R154,6,1.0,2098.0
6970,R154,6,5.0,733.0
6971,R154,6,9.0,4193.0
6972,R154,6,13.0,5310.0
6973,R154,6,17.0,6041.0
6974,R154,6,21.0,3980.0
6975,R155,0,1.0,1762.0
6976,R155,0,5.0,785.0
6977,R155,0,9.0,14118.0
6978,R155,0,13.0,6311.0
6979,R155,0,17.0,6950.0
6980,R155,0,21.0,4452.0
6981,R155,1,1.0,1235.0
6982,R155,1,5.0,601.0
6983,R155,1,7.0,446.0
6984,R155,1,9.0,13114.0
6985,R155,1,13.0,5196.0
6986,R155,1,17.0,5874.0
6987,R155,1,21.0,4188.0
6988,R155,2,1.0,1332.0
6989,R155,2,5.0,610.0
6990,R155,2,7.0,511.0
6991,R155,2,9.0,13113.0
6992,R155,2,13.0,5282.0
6993,R155,2,17.0,5932.0
6994,R155,2,21.0,3891.0
6995,R155,3,1.0,1305.0
6996,R155,3,5.0,635.0
6997,R155,3,9.0,13678.0
6998,R155,3,13.0,5134.0
6999,R155,3,17.0,5453.0
7000,R155,3,21.0,4071.0
7001,R155,4,1.0,1931.0
7002,R155,4,5.0,621.0
7003,R155,4,7.0,500.0
7004,R155,4,9.0,12564.0
7005,R155,4,13.0,5248.0
7006,R155,4,17.0,6005.0
7007,R155,4,21.0,4043.0
7008,R155,5,1.0,1747.0
7009,R155,5,5.0,500.0
7010,R155,5,9.0,4722.0
7011,R155,5,13.0,4399.0
7012,R155,5,17.0,4593.0
7013,R155,5,21.0,3121.0
7014,R155,6,1.0,1730.0
7015,R155,6,5.0,551.0
7016,R155,6,9.0,3578.0
7017,R155,6,13.0,4725.0
7018,R155,6,17.0,4807.0
7019,R155,6,21.0,3271.0
7020,R156,0,1.0,1619.0
7021,R156,0,5.0,504.0
7022,R156,0,7.0,1004.0
7023,R156,0,9.0,11670.0
7024,R156,0,13.0,5011.0
7025,R156,0,14.0,240.0
7026,R156,0,15.0,167.0
7027,R156,0,17.0,5883.0
7028,R156,0,21.0,3575.0
7029,R156,1,1.0,1168.0
7030,R156,1,5.0,456.0
7031,R156,1,6.0,373.0
7032,R156,1,7.0,1343.0
7033,R156,1,9.0,10641.0
7034,R156,1,13.0,4273.0
7035,R156,1,17.0,5477.0
7036,R156,1,21.0,3478.0
7037,R156,2,1.0,1197.0
7038,R156,2,5.0,458.0
7039,R156,2,7.0,760.0
7040,R156,2,9.0,11585.0
7041,R156,2,13.0,4383.0
7042,R156,2,16.0,912.0
7043,R156,2,17.0,4680.0
7044,R156,2,21.0,3155.0
7045,R156,3,1.0,1121.0
7046,R156,3,5.0,484.0
7047,R156,3,9.0,12371.0
7048,R156,3,11.0,567.0
7049,R156,3,13.0,3588.0
7050,R156,3,17.0,5346.0
7051,R156,3,21.0,3789.0
7052,R156,4,1.0,1322.0
7053,R156,4,5.0,462.0
7054,R156,4,9.0,11811.0
7055,R156,4,13.0,4254.0
7056,R156,4,17.0,5149.0
7057,R156,4,21.0,3358.0
7058,R156,5,1.0,1953.0
7059,R156,5,5.0,368.0
7060,R156,5,9.0,3505.0
7061,R156,5,13.0,3859.0
7062,R156,5,17.0,3970.0
7063,R156,5,21.0,2579.0
7064,R156,6,1.0,1763.0
7065,R156,6,5.0,436.0
7066,R156,6,9.0,2596.0
7067,R156,6,13.0,3804.0
7068,R156,6,17.0,4056.0
7069,R156,6,21.0,2638.0
7070,R157,0,1.0,1847.0
7071,R157,0,5.0,920.0
7072,R157,0,9.0,15263.0
7073,R157,0,13.0,6460.0
7074,R157,0,17.0,7565.0
7075,R157,0,21.0,4534.0
7076,R157,1,1.0,1247.0
7077,R157,1,5.0,790.0
7078,R157,1,9.0,13318.0
7079,R157,1,13.0,5237.0
7080,R157,1,17.0,8149.0
7081,R157,1,21.0,3919.0
7082,R157,2,1.0,1418.0
7083,R157,2,5.0,815.0
7084,R157,2,9.0,14861.0
7085,R157,2,13.0,5768.0
7086,R157,2,17.0,6408.0
7087,R157,2,21.0,3852.0
7088,R157,3,1.0,1313.0
7089,R157,3,5.0,824.0
7090,R157,3,7.0,695.0
7091,R157,3,9.0,13995.0
7092,R157,3,13.0,5847.0
7093,R157,3,17.0,6340.0
7094,R157,3,21.0,4066.0
7095,R157,4,1.0,1491.0
7096,R157,4,5.0,787.0
7097,R157,4,9.0,13750.0
7098,R157,4,13.0,6008.0
7099,R157,4,17.0,6280.0
7100,R157,4,21.0,4302.0
7101,R157,5,1.0,2087.0
7102,R157,5,5.0,491.0
7103,R157,5,9.0,4630.0
7104,R157,5,13.0,4931.0
7105,R157,5,17.0,4667.0
7106,R157,5,21.0,3987.0
7107,R157,6,1.0,2469.0
7108,R157,6,5.0,641.0
7109,R157,6,9.0,3717.0
7110,R157,6,13.0,5614.0
7111,R157,6,17.0,5532.0
7112,R157,6,21.0,3629.0
7113,R158,0,2.0,2360.0
7114,R158,0,6.0,7386.0
